timestamp,price,demand,demand_total,pv_power
2023-04-19 00:30:00,154.51,1421.34,1424.37,0
2023-04-19 00:35:00,198.84,1429.95,1433.32,0
2023-04-19 00:40:00,153.78,1409.46,1412.14,0
2023-04-19 00:45:00,152.39,1412.97,1415.11,0
2023-04-19 00:50:00,164.77,1407.77,1409.69,0
2023-04-19 00:55:00,175.07,1425.67,1428.5,0
2023-04-19 01:00:00,128.54,1426.34,1429.4,0
2023-04-19 01:05:00,167.71,1408.32,1411.95,0
2023-04-19 01:10:00,195.81,1388.65,1392.2,0
2023-04-19 01:15:00,154.6,1365.76,1368.77,0
2023-04-19 01:20:00,153.81,1370.3,1373.09,0
2023-04-19 01:25:00,153.86,1351.05,1385.91,0
2023-04-19 01:30:00,112.58,1339.08,1345.15,0
2023-04-19 01:35:00,153.08,1339.0,1341.53,0
2023-04-19 01:40:00,154.9,1341.72,1345.08,0
2023-04-19 01:45:00,133.86,1336.78,1351.79,0
2023-04-19 01:50:00,157.06,1337.29,1355.75,0
2023-04-19 01:55:00,110.96,1319.05,1336.58,0
2023-04-19 02:00:00,110.82,1322.29,1328.43,0
2023-04-19 02:05:00,119.35,1314.86,1320.72,0
2023-04-19 02:10:00,113.18,1313.05,1325.25,0
2023-04-19 02:15:00,110.88,1291.63,1303.63,0
2023-04-19 02:20:00,110.88,1281.62,1301.57,0
2023-04-19 02:25:00,109.16,1272.99,1281.98,0
2023-04-19 02:30:00,107.13,1243.57,1257.63,0
2023-04-19 02:35:00,90.6,1237.01,1245.18,0
2023-04-19 02:40:00,89.64,1237.96,1246.78,0
2023-04-19 02:45:00,98.43,1231.39,1250.06,0
2023-04-19 02:50:00,98.36,1219.55,1238.18,0
2023-04-19 02:55:00,87.54,1219.01,1235.58,0
2023-04-19 03:00:00,96.99,1210.99,1231.54,0
2023-04-19 03:05:00,76.02,1232.35,1262.01,0
2023-04-19 03:10:00,103.91,1246.18,1295.05,0
2023-04-19 03:15:00,96.95,1213.09,1263.89,0
2023-04-19 03:20:00,95.14,1228.47,1242.26,0
2023-04-19 03:25:00,77.52,1216.68,1240.52,0
2023-04-19 03:30:00,84.0,1200.34,1240.31,0
2023-04-19 03:35:00,104.18,1186.78,1226.72,0
2023-04-19 03:40:00,82.01,1200.82,1209.68,0
2023-04-19 03:45:00,97.58,1197.61,1244.73,0
2023-04-19 03:50:00,93.48,1194.43,1241.77,0
2023-04-19 03:55:00,98.49,1207.72,1249.37,0
2023-04-19 04:00:00,99.33,1208.72,1249.86,0
2023-04-19 04:05:00,85.66,1195.66,1196.12,0
2023-04-19 04:10:00,92.19,1194.72,1208.61,0
2023-04-19 04:15:00,104.48,1194.02,1220.52,0
2023-04-19 04:20:00,93.18,1175.5,1176.31,0
2023-04-19 04:25:00,91.31,1191.64,1192.43,0
2023-04-19 04:30:00,93.47,1178.02,1218.39,0
2023-04-19 04:35:00,88.45,1178.6,1210.81,0
2023-04-19 04:40:00,90.46,1179.43,1224.77,0
2023-04-19 04:45:00,82.5,1172.31,1183.76,0
2023-04-19 04:50:00,83.1,1187.3,1187.57,0
2023-04-19 04:55:00,87.37,1189.91,1190.34,0
2023-04-19 05:00:00,93.42,1195.19,1196.36,0
2023-04-19 05:05:00,94.17,1174.04,1175.22,0
2023-04-19 05:10:00,107.24,1187.26,1194.04,0
2023-04-19 05:15:00,108.02,1165.62,1167.14,0
2023-04-19 05:20:00,96.24,1185.41,1187.22,0
2023-04-19 05:25:00,111.26,1199.05,1200.75,0
2023-04-19 05:30:00,108.0,1192.75,1194.15,0
2023-04-19 05:35:00,97.09,1192.95,1194.29,0
2023-04-19 05:40:00,107.98,1197.22,1198.75,0
2023-04-19 05:45:00,133.62,1209.6,1300.25,0
2023-04-19 05:50:00,109.16,1203.22,1235.52,0
2023-04-19 05:55:00,110.21,1230.01,1238.63,0
2023-04-19 06:00:00,130.26,1234.94,1238.97,0
2023-04-19 06:05:00,108.49,1232.27,1238.03,0
2023-04-19 06:10:00,124.21,1244.64,1246.0,0
2023-04-19 06:15:00,150.58,1253.17,1254.58,0
2023-04-19 06:20:00,181.75,1247.16,1248.4,0
2023-04-19 06:25:00,278.76,1273.48,1275.56,0
2023-04-19 06:30:00,198.26,1277.64,1280.54,0
2023-04-19 06:35:00,152.87,1298.53,1300.92,0
2023-04-19 06:40:00,287.72,1318.0,1321.61,0
2023-04-19 06:45:00,279.52,1322.72,1326.41,0
2023-04-19 06:50:00,298.21,1343.13,1348.01,0
2023-04-19 06:55:00,299.96,1359.0,1363.1,0
2023-04-19 07:00:00,276.63,1376.75,1381.84,0
2023-04-19 07:05:00,157.45,1388.71,1393.43,0
2023-04-19 07:10:00,155.87,1375.82,1379.75,0
2023-04-19 07:15:00,151.2,1375.6,1379.12,0
2023-04-19 07:20:00,145.8,1371.79,1374.99,0
2023-04-19 07:25:00,115.73,1385.44,1390.04,0
2023-04-19 07:30:00,108.45,1389.86,1395.22,0
2023-04-19 07:35:00,117.31,1419.8,1426.13,0
2023-04-19 07:40:00,113.52,1416.1,1421.63,0
2023-04-19 07:45:00,106.15,1399.29,1404.84,0
2023-04-19 07:50:00,109.16,1399.79,1404.79,0
2023-04-19 07:55:00,89.01,1400.05,1404.81,0
2023-04-19 08:00:00,76.93,1384.05,1388.59,0
2023-04-19 08:05:00,108.96,1396.4,1402.67,0
2023-04-19 08:10:00,108.44,1378.89,1384.02,0
2023-04-19 08:15:00,108.44,1357.97,1362.0,0
2023-04-19 08:20:00,87.44,1324.12,1326.93,0
2023-04-19 08:25:00,104.34,1326.24,1327.94,0
2023-04-19 08:30:00,104.61,1313.75,1315.51,0
2023-04-19 08:35:00,109.93,1330.08,1332.98,0
2023-04-19 08:40:00,110.16,1329.2,1333.38,0
2023-04-19 08:45:00,111.85,1335.86,1340.14,0
2023-04-19 08:50:00,108.42,1322.08,1327.36,0
2023-04-19 08:55:00,92.69,1306.01,1317.62,0
2023-04-19 09:00:00,88.63,1280.32,1283.73,0
2023-04-19 09:05:00,85.45,1297.14,1300.12,0
2023-04-19 09:10:00,76.02,1245.74,1248.36,0
2023-04-19 09:15:00,79.47,1241.31,1244.22,0
2023-04-19 09:20:00,70.53,1214.13,1223.91,0
2023-04-19 09:25:00,58.99,1202.05,1212.06,0
2023-04-19 09:30:00,23.84,1186.63,1195.32,0
2023-04-19 09:35:00,19.65,1169.94,1178.03,0
2023-04-19 09:40:00,-39.87,1138.47,1181.61,0
2023-04-19 09:45:00,9.19,1093.7,1192.56,0
2023-04-19 09:50:00,20.5,1029.57,1117.98,0
2023-04-19 09:55:00,-2.3,991.43,1081.07,0
2023-04-19 10:00:00,19.24,1007.13,1099.37,0
2023-04-19 10:05:00,-34.66,1006.75,1087.85,0
2023-04-19 10:10:00,-21.63,1011.55,1086.99,0
2023-04-19 10:15:00,-34.01,1027.3,1105.37,0
2023-04-19 10:20:00,19.65,1009.83,1099.4,0
2023-04-19 10:25:00,8.92,1024.37,1112.85,0
2023-04-19 10:30:00,0.02,978.75,1064.09,0
2023-04-19 10:35:00,0.0,959.05,1001.48,0
2023-04-19 10:40:00,-28.27,968.63,997.49,0
2023-04-19 10:45:00,-41.47,960.83,997.91,0
2023-04-19 10:50:00,-40.61,958.91,990.29,0
2023-04-19 10:55:00,-41.7,956.83,1005.69,0
2023-04-19 11:00:00,-45.54,929.87,959.34,0
2023-04-19 11:05:00,-13.49,919.8,941.07,0
2023-04-19 11:10:00,-4.06,888.93,948.32,0
2023-04-19 11:15:00,-16.61,844.64,866.49,0
2023-04-19 11:20:00,-23.46,884.24,904.06,0
2023-04-19 11:25:00,-12.83,874.28,894.12,0
2023-04-19 11:30:00,-3.28,892.47,908.82,0
2023-04-19 11:35:00,1.61,899.99,916.48,0
2023-04-19 11:40:00,0.04,902.99,919.76,0
2023-04-19 11:45:00,0.02,913.86,953.42,0
2023-04-19 11:50:00,0.02,929.65,946.76,0
2023-04-19 11:55:00,-7.41,927.83,945.06,0
2023-04-19 12:00:00,-1.89,937.79,953.28,0
2023-04-19 12:05:00,0.02,954.89,971.95,0
2023-04-19 12:10:00,-7.05,936.84,957.17,0
2023-04-19 12:15:00,-20.17,993.74,1010.45,0
2023-04-19 12:20:00,-19.56,958.57,981.37,0
2023-04-19 12:25:00,-3.13,952.6,975.15,0
2023-04-19 12:30:00,-2.99,977.0,999.75,0
2023-04-19 12:35:00,-2.9,964.7,997.01,0
2023-04-19 12:40:00,-9.04,969.58,1003.42,0
2023-04-19 12:45:00,-3.89,936.17,951.78,0
2023-04-19 12:50:00,-11.7,921.41,951.9,0
2023-04-19 12:55:00,-15.26,905.69,920.92,0
2023-04-19 13:00:00,-5.05,934.44,951.37,0
2023-04-19 13:05:00,-18.22,901.95,938.76,0
2023-04-19 13:10:00,-3.31,908.37,922.03,0
2023-04-19 13:15:00,7.39,906.45,920.23,0
2023-04-19 13:20:00,20.66,902.13,919.12,0
2023-04-19 13:25:00,-1.19,904.65,937.6,0
2023-04-19 13:30:00,-2.31,880.62,897.43,0
2023-04-19 13:35:00,5.42,904.38,945.93,0
2023-04-19 13:40:00,3.72,917.02,978.2,0
2023-04-19 13:45:00,-3.05,911.76,934.96,0
2023-04-19 13:50:00,8.07,943.07,969.63,0
2023-04-19 13:55:00,8.21,1001.02,1007.7,0
2023-04-19 14:00:00,-7.73,1038.62,1058.29,0
2023-04-19 14:05:00,-18.88,1053.17,1065.55,0
2023-04-19 14:10:00,-15.93,1048.47,1073.47,0
2023-04-19 14:15:00,-25.33,1070.77,1075.75,0
2023-04-19 14:20:00,-26.43,1062.46,1082.48,0
2023-04-19 14:25:00,-46.9,1067.76,1073.2,0
2023-04-19 14:30:00,-35.16,1084.72,1090.09,0
2023-04-19 14:35:00,-10.78,1082.81,1088.64,0
2023-04-19 14:40:00,-31.07,1073.45,1080.08,0
2023-04-19 14:45:00,-18.68,1062.86,1069.99,0
2023-04-19 14:50:00,6.53,1046.54,1079.16,0
2023-04-19 14:55:00,14.36,1049.91,1102.4,0
2023-04-19 15:00:00,12.64,1069.92,1076.07,0
2023-04-19 15:05:00,-5.29,1089.77,1120.92,0
2023-04-19 15:10:00,-14.13,1062.55,1078.81,0
2023-04-19 15:15:00,-6.92,1052.4,1058.23,0
2023-04-19 15:20:00,-7.45,1067.58,1071.99,0
2023-04-19 15:25:00,-6.25,1086.01,1104.07,0
2023-04-19 15:30:00,8.16,1114.04,1138.78,0
2023-04-19 15:35:00,3.82,1117.84,1154.32,0
2023-04-19 15:40:00,12.97,1140.85,1162.47,0
2023-04-19 15:45:00,15.14,1140.31,1184.37,0
2023-04-19 15:50:00,8.28,1122.39,1131.07,0
2023-04-19 15:55:00,3.9,1157.94,1163.51,0
2023-04-19 16:00:00,47.91,1174.04,1179.95,0
2023-04-19 16:05:00,30.67,1201.14,1207.51,0
2023-04-19 16:10:00,85.21,1210.33,1212.81,0
2023-04-19 16:15:00,132.68,1214.17,1232.85,0
2023-04-19 16:20:00,121.0,1230.7,1269.52,0
2023-04-19 16:25:00,165.21,1234.51,1235.01,0
2023-04-19 16:30:00,124.76,1258.05,1258.1,0
2023-04-19 16:35:00,128.1,1256.22,1256.01,0
2023-04-19 16:40:00,137.95,1293.78,1294.58,0
2023-04-19 16:45:00,180.18,1325.28,1357.84,0
2023-04-19 16:50:00,270.65,1354.21,1353.83,0
2023-04-19 16:55:00,271.79,1361.95,1361.71,0
2023-04-19 17:00:00,172.13,1394.29,1393.85,0
2023-04-19 17:05:00,172.13,1419.32,1459.87,0
2023-04-19 17:10:00,252.15,1460.41,1460.61,0
2023-04-19 17:15:00,270.61,1505.01,1544.59,0
2023-04-19 17:20:00,278.48,1529.48,1529.16,0
2023-04-19 17:25:00,295.67,1554.89,1554.51,0
2023-04-19 17:30:00,277.88,1529.32,1529.27,0
2023-04-19 17:35:00,268.48,1553.48,1553.41,0
2023-04-19 17:40:00,266.58,1589.02,1588.95,0
2023-04-19 17:45:00,257.6,1601.47,1601.88,0
2023-04-19 17:50:00,259.66,1639.92,1640.21,0
2023-04-19 17:55:00,257.95,1651.41,1651.47,0
2023-04-19 18:00:00,273.64,1670.71,1670.61,0
2023-04-19 18:05:00,269.59,1681.39,1681.25,0
2023-04-19 18:10:00,260.8,1652.64,1652.78,0
2023-04-19 18:15:00,271.49,1691.44,1691.1,0
2023-04-19 18:20:00,269.9,1740.77,1740.32,0
2023-04-19 18:25:00,264.07,1699.51,1699.47,0
2023-04-19 18:30:00,226.0,1723.09,1722.73,0
2023-04-19 18:35:00,262.62,1704.34,1704.22,0
2023-04-19 18:40:00,261.14,1706.52,1706.5,0
2023-04-19 18:45:00,177.75,1713.59,1713.26,0
2023-04-19 18:50:00,282.3,1731.48,1731.16,0
2023-04-19 18:55:00,229.99,1741.13,1740.73,0
2023-04-19 19:00:00,180.37,1749.36,1748.91,0
2023-04-19 19:05:00,181.79,1755.71,1755.3,0
2023-04-19 19:10:00,155.96,1722.87,1722.44,0
2023-04-19 19:15:00,166.28,1718.58,1763.14,0
2023-04-19 19:20:00,164.52,1695.47,1737.02,0
2023-04-19 19:25:00,165.38,1702.92,1777.47,0
2023-04-19 19:30:00,152.05,1683.41,1727.0,0
2023-04-19 19:35:00,176.58,1669.72,1669.53,0
2023-04-19 19:40:00,177.57,1668.41,1668.07,0
2023-04-19 19:45:00,146.27,1663.89,1663.57,0
2023-04-19 19:50:00,180.18,1657.25,1711.81,0
2023-04-19 19:55:00,163.69,1658.34,1677.93,0
2023-04-19 20:00:00,151.33,1655.45,1655.06,0
2023-04-19 20:05:00,284.26,1658.56,1658.14,0
2023-04-19 20:10:00,288.98,1643.94,1643.5,0
2023-04-19 20:15:00,190.03,1638.13,1637.75,0
2023-04-19 20:20:00,194.24,1623.95,1623.52,0
2023-04-19 20:25:00,177.04,1626.04,1625.64,0
2023-04-19 20:30:00,148.71,1624.12,1623.71,0
2023-04-19 20:35:00,187.31,1617.79,1640.46,0
2023-04-19 20:40:00,189.5,1613.47,1614.04,0
2023-04-19 20:45:00,188.53,1586.9,1588.13,0
2023-04-19 20:50:00,239.89,1588.56,1589.15,0
2023-04-19 20:55:00,215.57,1587.9,1618.81,0
2023-04-19 21:00:00,160.29,1566.31,1570.53,0
2023-04-19 21:05:00,229.93,1594.94,1595.22,0
2023-04-19 21:10:00,188.56,1574.43,1574.63,0
2023-04-19 21:15:00,176.69,1554.86,1554.86,0
2023-04-19 21:20:00,188.0,1560.25,1585.54,0
2023-04-19 21:25:00,192.44,1554.11,1635.15,0
2023-04-19 21:30:00,145.39,1529.13,1531.12,0
2023-04-19 21:35:00,185.75,1527.18,1540.43,0
2023-04-19 21:40:00,206.46,1536.13,1538.76,0
2023-04-19 21:45:00,211.48,1495.22,1508.88,0
2023-04-19 21:50:00,191.65,1507.22,1508.11,0
2023-04-19 21:55:00,191.69,1495.77,1496.56,0
2023-04-19 22:00:00,190.72,1489.43,1490.14,0
2023-04-19 22:05:00,188.78,1467.18,1467.45,0
2023-04-19 22:10:00,187.83,1458.97,1459.1,0
2023-04-19 22:15:00,237.08,1441.9,1441.57,0
2023-04-19 22:20:00,189.85,1459.6,1460.16,0
2023-04-19 22:25:00,229.93,1458.5,1458.66,0
2023-04-19 22:30:00,190.81,1434.44,1456.07,0
2023-04-19 22:35:00,189.31,1426.07,1426.48,0
2023-04-19 22:40:00,189.31,1412.72,1413.2,0
2023-04-19 22:45:00,189.31,1396.01,1396.48,0
2023-04-19 22:50:00,180.27,1395.98,1396.78,0
2023-04-19 22:55:00,151.85,1393.89,1435.63,0
2023-04-19 23:00:00,153.48,1383.45,1466.09,0
2023-04-19 23:05:00,154.22,1360.07,1426.06,0
2023-04-19 23:10:00,153.44,1353.88,1398.6,0
2023-04-19 23:15:00,232.41,1337.31,1348.85,0
2023-04-19 23:20:00,195.62,1344.62,1352.69,0
2023-04-19 23:25:00,152.39,1330.18,1334.35,0
2023-04-19 23:30:00,154.95,1374.36,1379.86,0
2023-04-19 23:35:00,217.79,1431.99,1470.02,0
2023-04-19 23:40:00,208.16,1455.97,1474.08,0
2023-04-19 23:45:00,209.26,1473.25,1482.42,0
2023-04-19 23:50:00,211.36,1465.76,1496.67,0
2023-04-19 23:55:00,163.88,1451.21,1477.71,0
2023-04-20 00:00:00,162.67,1441.54,1449.78,0
2023-04-20 00:05:00,162.67,1452.83,1461.52,0
2023-04-20 00:10:00,163.11,1459.55,1468.46,0
2023-04-20 00:15:00,165.34,1476.07,1517.68,0
2023-04-20 00:20:00,163.12,1477.96,1487.17,0
2023-04-20 00:25:00,161.84,1489.26,1498.67,0
2023-04-20 00:30:00,151.29,1478.98,1499.29,0
2023-04-20 00:35:00,135.41,1460.12,1496.12,0
2023-04-20 00:40:00,139.45,1478.2,1541.17,0
2023-04-20 00:45:00,132.04,1470.82,1520.93,0
2023-04-20 00:50:00,125.08,1468.19,1479.6,0
2023-04-20 00:55:00,118.54,1463.04,1481.53,0
2023-04-20 01:00:00,132.8,1459.64,1521.69,0
2023-04-20 01:05:00,129.98,1438.06,1470.07,0
2023-04-20 01:10:00,127.98,1448.81,1456.78,0
2023-04-20 01:15:00,123.71,1446.54,1468.1,0
2023-04-20 01:20:00,115.23,1414.5,1434.83,0
2023-04-20 01:25:00,126.74,1388.42,1433.86,0
2023-04-20 01:30:00,115.18,1374.28,1414.24,0
2023-04-20 01:35:00,115.23,1364.3,1396.27,0
2023-04-20 01:40:00,115.25,1373.21,1417.29,0
2023-04-20 01:45:00,114.66,1345.96,1390.72,0
2023-04-20 01:50:00,114.64,1346.31,1393.44,0
2023-04-20 01:55:00,112.96,1336.06,1365.28,0
2023-04-20 02:00:00,102.15,1339.58,1363.81,0
2023-04-20 02:05:00,113.04,1347.43,1359.49,0
2023-04-20 02:10:00,113.3,1318.38,1334.39,0
2023-04-20 02:15:00,112.46,1290.19,1302.49,0
2023-04-20 02:20:00,113.04,1295.22,1317.3,0
2023-04-20 02:25:00,112.04,1274.66,1289.86,0
2023-04-20 02:30:00,113.05,1274.98,1303.01,0
2023-04-20 02:35:00,113.04,1257.62,1282.72,0
2023-04-20 02:40:00,101.49,1248.5,1276.3,0
2023-04-20 02:45:00,113.09,1258.87,1271.94,0
2023-04-20 02:50:00,100.98,1245.66,1258.04,0
2023-04-20 02:55:00,110.48,1239.64,1261.73,0
2023-04-20 03:00:00,112.5,1238.12,1252.61,0
2023-04-20 03:05:00,111.11,1248.41,1266.97,0
2023-04-20 03:10:00,113.07,1228.96,1242.11,0
2023-04-20 03:15:00,113.05,1207.38,1228.48,0
2023-04-20 03:20:00,108.44,1199.54,1217.57,0
2023-04-20 03:25:00,112.49,1192.35,1198.81,0
2023-04-20 03:30:00,113.08,1196.38,1211.54,0
2023-04-20 03:35:00,113.07,1194.13,1210.22,0
2023-04-20 03:40:00,113.06,1194.38,1208.54,0
2023-04-20 03:45:00,110.29,1216.44,1229.12,0
2023-04-20 03:50:00,101.41,1188.3,1202.92,0
2023-04-20 03:55:00,109.8,1193.6,1214.19,0
2023-04-20 04:00:00,106.46,1180.29,1199.96,0
2023-04-20 04:05:00,99.82,1169.2,1176.3,0
2023-04-20 04:10:00,106.64,1168.55,1177.51,0
2023-04-20 04:15:00,113.07,1167.1,1177.24,0
2023-04-20 04:20:00,113.64,1182.81,1192.36,0
2023-04-20 04:25:00,113.06,1173.34,1182.62,0
2023-04-20 04:30:00,110.29,1183.63,1193.36,0
2023-04-20 04:35:00,113.62,1178.17,1186.8,0
2023-04-20 04:40:00,114.19,1180.54,1191.32,0
2023-04-20 04:45:00,113.6,1189.95,1199.66,0
2023-04-20 04:50:00,113.61,1189.45,1199.92,0
2023-04-20 04:55:00,113.04,1192.21,1197.35,0
2023-04-20 05:00:00,113.02,1197.01,1206.2,0
2023-04-20 05:05:00,112.46,1178.29,1183.55,0
2023-04-20 05:10:00,112.78,1184.91,1199.67,0
2023-04-20 05:15:00,121.0,1199.79,1203.96,0
2023-04-20 05:20:00,121.89,1210.04,1214.15,0
2023-04-20 05:25:00,125.27,1196.96,1200.71,0
2023-04-20 05:30:00,125.44,1220.31,1224.46,0
2023-04-20 05:35:00,113.53,1239.23,1245.89,0
2023-04-20 05:40:00,113.51,1224.97,1230.57,0
2023-04-20 05:45:00,149.3,1232.84,1236.86,0
2023-04-20 05:50:00,121.0,1238.04,1242.96,0
2023-04-20 05:55:00,125.44,1245.47,1250.46,0
2023-04-20 06:00:00,155.97,1256.78,1260.84,0
2023-04-20 06:05:00,125.44,1263.2,1264.69,0
2023-04-20 06:10:00,144.74,1277.23,1278.81,0
2023-04-20 06:15:00,138.86,1269.37,1270.93,0
2023-04-20 06:20:00,178.83,1295.22,1296.91,0
2023-04-20 06:25:00,151.08,1300.95,1302.5,0
2023-04-20 06:30:00,194.89,1294.69,1296.41,0
2023-04-20 06:35:00,147.47,1300.42,1300.87,0
2023-04-20 06:40:00,185.97,1349.46,1350.18,0
2023-04-20 06:45:00,196.84,1373.42,1374.07,0
2023-04-20 06:50:00,185.27,1378.26,1379.11,0
2023-04-20 06:55:00,203.78,1413.28,1413.99,0
2023-04-20 07:00:00,189.61,1403.45,1403.99,0
2023-04-20 07:05:00,189.64,1422.65,1423.18,0
2023-04-20 07:10:00,407.43,1442.53,1444.26,0
2023-04-20 07:15:00,191.59,1431.8,1432.6,0
2023-04-20 07:20:00,148.42,1432.79,1433.41,0
2023-04-20 07:25:00,272.27,1460.18,1462.79,0
2023-04-20 07:30:00,111.68,1429.57,1432.02,0
2023-04-20 07:35:00,110.83,1439.1,1442.1,0
2023-04-20 07:40:00,110.27,1448.82,1451.7,0
2023-04-20 07:45:00,113.79,1449.71,1452.22,0
2023-04-20 07:50:00,121.0,1465.78,1473.11,0
2023-04-20 07:55:00,108.44,1474.81,1500.62,0
2023-04-20 08:00:00,121.0,1473.22,1474.83,0
2023-04-20 08:05:00,125.44,1495.41,1499.31,0
2023-04-20 08:10:00,115.5,1490.26,1494.62,0
2023-04-20 08:15:00,121.0,1491.99,1496.01,0
2023-04-20 08:20:00,116.05,1458.87,1462.47,0
2023-04-20 08:25:00,113.04,1471.9,1476.75,0
2023-04-20 08:30:00,110.86,1460.46,1466.92,0
2023-04-20 08:35:00,125.44,1462.68,1471.04,0
2023-04-20 08:40:00,125.44,1450.28,1459.66,0
2023-04-20 08:45:00,118.48,1446.54,1455.81,0
2023-04-20 08:50:00,114.43,1445.34,1456.59,0
2023-04-20 08:55:00,123.12,1432.89,1443.57,0
2023-04-20 09:00:00,113.29,1424.94,1434.97,0
2023-04-20 09:05:00,112.73,1412.47,1421.87,0
2023-04-20 09:10:00,112.21,1391.97,1400.75,0
2023-04-20 09:15:00,111.65,1385.7,1394.12,0
2023-04-20 09:20:00,108.78,1345.94,1354.96,0
2023-04-20 09:25:00,112.13,1356.21,1365.94,0
2023-04-20 09:30:00,108.44,1300.48,1312.07,0
2023-04-20 09:35:00,110.05,1301.89,1311.62,0
2023-04-20 09:40:00,108.44,1318.56,1348.74,0
2023-04-20 09:45:00,87.8,1298.99,1325.38,0
2023-04-20 09:50:00,60.57,1276.1,1289.44,0
2023-04-20 09:55:00,100.2,1267.89,1308.07,0
2023-04-20 10:00:00,91.52,1246.56,1311.04,0
2023-04-20 10:05:00,105.67,1259.48,1283.53,0
2023-04-20 10:10:00,107.35,1260.08,1329.62,0
2023-04-20 10:15:00,82.1,1250.06,1282.63,0
2023-04-20 10:20:00,92.15,1239.3,1280.06,0
2023-04-20 10:25:00,104.89,1229.25,1298.13,0
2023-04-20 10:30:00,85.88,1203.15,1288.58,0
2023-04-20 10:35:00,95.66,1193.71,1279.96,0
2023-04-20 10:40:00,26.42,1220.95,1242.56,0
2023-04-20 10:45:00,21.74,1217.23,1236.13,0
2023-04-20 10:50:00,53.49,1181.39,1188.95,0
2023-04-20 10:55:00,52.95,1183.74,1197.06,0
2023-04-20 11:00:00,21.02,1160.88,1168.3,0
2023-04-20 11:05:00,30.26,1153.36,1160.63,0
2023-04-20 11:10:00,20.66,1137.43,1148.07,0
2023-04-20 11:15:00,83.17,1099.03,1105.64,0
2023-04-20 11:20:00,48.14,1093.21,1100.87,0
2023-04-20 11:25:00,44.3,1083.14,1151.82,0
2023-04-20 11:30:00,100.88,1086.89,1092.56,0
2023-04-20 11:35:00,44.89,1081.05,1098.94,0
2023-04-20 11:40:00,51.66,1078.95,1096.71,0
2023-04-20 11:45:00,20.82,1073.31,1092.06,0
2023-04-20 11:50:00,45.49,1088.28,1100.05,0
2023-04-20 11:55:00,52.73,1064.26,1152.07,0
2023-04-20 12:00:00,46.17,1081.01,1175.66,0
2023-04-20 12:05:00,19.27,1074.07,1168.62,0
2023-04-20 12:10:00,19.8,1077.21,1169.88,0
2023-04-20 12:15:00,35.16,1109.54,1117.65,0
2023-04-20 12:20:00,40.1,1114.31,1122.4,0
2023-04-20 12:25:00,28.22,1116.67,1124.46,0
2023-04-20 12:30:00,28.88,1132.59,1140.36,0
2023-04-20 12:35:00,28.88,1123.36,1130.39,0
2023-04-20 12:40:00,29.64,1121.85,1128.89,0
2023-04-20 12:45:00,50.42,1148.44,1170.92,0
2023-04-20 12:50:00,20.66,1153.35,1181.07,0
2023-04-20 12:55:00,50.23,1159.96,1166.25,0
2023-04-20 13:00:00,45.33,1203.86,1253.36,0
2023-04-20 13:05:00,30.05,1215.78,1225.3,0
2023-04-20 13:10:00,51.67,1228.19,1238.45,0
2023-04-20 13:15:00,77.53,1230.55,1235.97,0
2023-04-20 13:20:00,74.57,1244.92,1250.35,0
2023-04-20 13:25:00,91.63,1251.19,1254.46,0
2023-04-20 13:30:00,87.75,1254.83,1260.34,0
2023-04-20 13:35:00,109.0,1290.56,1292.8,0
2023-04-20 13:40:00,154.13,1299.49,1302.14,0
2023-04-20 13:45:00,97.13,1271.76,1275.02,0
2023-04-20 13:50:00,85.6,1283.45,1285.74,0
2023-04-20 13:55:00,97.31,1272.72,1273.81,0
2023-04-20 14:00:00,151.09,1299.35,1300.13,0
2023-04-20 14:05:00,93.53,1261.56,1261.59,0
2023-04-20 14:10:00,109.76,1283.99,1284.43,0
2023-04-20 14:15:00,103.32,1267.31,1267.53,0
2023-04-20 14:20:00,144.4,1260.22,1260.19,0
2023-04-20 14:25:00,141.88,1255.6,1257.38,0
2023-04-20 14:30:00,140.56,1247.08,1248.84,0
2023-04-20 14:35:00,102.28,1220.76,1226.39,0
2023-04-20 14:40:00,102.26,1226.89,1231.54,0
2023-04-20 14:45:00,98.68,1204.37,1234.96,0
2023-04-20 14:50:00,90.37,1203.81,1214.38,0
2023-04-20 14:55:00,88.25,1220.53,1227.66,0
2023-04-20 15:00:00,99.5,1221.85,1228.14,0
2023-04-20 15:05:00,99.49,1225.7,1248.32,0
2023-04-20 15:10:00,100.01,1209.09,1226.57,0
2023-04-20 15:15:00,95.29,1209.78,1228.23,0
2023-04-20 15:20:00,97.29,1196.99,1216.46,0
2023-04-20 15:25:00,93.4,1221.8,1235.19,0
2023-04-20 15:30:00,96.21,1208.86,1217.83,0
2023-04-20 15:35:00,97.22,1226.69,1239.24,0
2023-04-20 15:40:00,95.65,1232.46,1237.12,0
2023-04-20 15:45:00,95.12,1217.26,1221.71,0
2023-04-20 15:50:00,101.77,1215.83,1219.71,0
2023-04-20 15:55:00,112.41,1207.32,1210.64,0
2023-04-20 16:00:00,128.27,1216.19,1227.85,0
2023-04-20 16:05:00,97.72,1225.92,1249.73,0
2023-04-20 16:10:00,93.45,1207.71,1212.99,0
2023-04-20 16:15:00,128.98,1232.71,1239.49,0
2023-04-20 16:20:00,167.43,1234.45,1266.67,0
2023-04-20 16:25:00,128.95,1227.63,1233.5,0
2023-04-20 16:30:00,133.91,1266.03,1280.76,0
2023-04-20 16:35:00,136.08,1272.95,1309.53,0
2023-04-20 16:40:00,155.28,1271.44,1298.96,0
